id;x;y;tipo;clase;hp;pa;ca;destreza;velocidad;experiencia;deteccion
Cueva-606;399;353;Cueva;Behemot;10000000000;50000;5000000;200;500;1500000;25
Cueva-607;804;420;Cueva;Patotas;10900040000;1044000;540700000;400;400;15000000000000;25
Cueva-608;36;301;Cueva;Dragón;1093000000000;1040003000;5400650000;500;850;1500000;25
Cueva-609;140;111;Cueva;Chupacabras;1093000000000;1040003000;5400650000;450;600;1500000;25
Cueva-610;365;220;Cueva;Patotas;10900040000;1044000;540700000;400;400;15000000000000;25
Cueva-611;645;930;Cueva;Dragón;1093000000000;1040003000;5400650000;500;850;1500000;25
Cueva-612;555;219;Cueva;Behemot;10000000000;50000;5000000;200;500;1500000;25
Cueva-613;75;247;Cueva;Leviatán;10940000;1044000;54700000;300;950;15000000000000;25
Cueva-614;337;167;Cueva;Dragón;1093000000000;1040003000;5400650000;500;850;1500000;25
Cueva-615;943;880;Cueva;Behemot;10000000000;50000;5000000;200;500;1500000;25
Cueva-616;353;749;Cueva;Simurgh;1093000000;1043000;54650000;350;350;1500000;25
Cueva-617;498;84;Cueva;Behemot;10000000000;50000;5000000;200;500;1500000;25
Cueva-618;529;993;Cueva;Leviatán;10940000;1044000;54700000;300;950;15000000000000;25
Cueva-619;718;124;Cueva;Chupacabras;1093000000000;1040003000;5400650000;450;600;1500000;25
Cueva-620;55;161;Cueva;Leviatán;10940000;1044000;54700000;300;950;15000000000000;25
Cueva-621;748;879;Cueva;Leviatán;10940000;1044000;54700000;300;950;15000000000000;25
Cueva-622;131;318;Cueva;Dragón;1093000000000;1040003000;5400650000;500;850;1500000;25
Cueva-623;484;433;Cueva;Dragón;1093000000000;1040003000;5400650000;500;850;1500000;25
Cueva-624;692;471;Cueva;Patotas;10900040000;1044000;540700000;400;400;15000000000000;25
Cueva-625;154;805;Cueva;Leviatán;10940000;1044000;54700000;300;950;15000000000000;25
Cueva-626;388;743;Cueva;Chupacabras;1093000000000;1040003000;5400650000;450;600;1500000;25
Cueva-627;77;612;Cueva;Dragón;1093000000000;1040003000;5400650000;500;850;1500000;25
Cueva-628;717;6;Cueva;Dragón;1093000000000;1040003000;5400650000;500;850;1500000;25
Cueva-629;996;891;Cueva;Patotas;10900040000;1044000;540700000;400;400;15000000000000;25
Cueva-630;909;176;Cueva;Dragón;1093000000000;1040003000;5400650000;500;850;1500000;25
Cueva-631;541;585;Cueva;Chupacabras;1093000000000;1040003000;5400650000;450;600;1500000;25
Cueva-632;91;376;Cueva;Dragón;1093000000000;1040003000;5400650000;500;850;1500000;25
Cueva-633;301;195;Cueva;Leviatán;10940000;1044000;54700000;300;950;15000000000000;25
Cueva-634;121;237;Cueva;Chupacabras;1093000000000;1040003000;5400650000;450;600;1500000;25
Cueva-635;391;497;Cueva;Behemot;10000000000;50000;5000000;200;500;1500000;25
Cueva-636;907;413;Cueva;Patotas;10900040000;1044000;540700000;400;400;15000000000000;25
Cueva-637;612;227;Cueva;Chupacabras;1093000000000;1040003000;5400650000;450;600;1500000;25
Cueva-638;712;403;Cueva;Simurgh;1093000000;1043000;54650000;350;350;1500000;25
Cueva-639;631;515;Cueva;Simurgh;1093000000;1043000;54650000;350;350;1500000;25
Cueva-640;73;834;Cueva;Behemot;10000000000;50000;5000000;200;500;1500000;25
Cueva-641;651;164;Cueva;Behemot;10000000000;50000;5000000;200;500;1500000;25
Cueva-642;897;723;Cueva;Dragón;1093000000000;1040003000;5400650000;500;850;1500000;25
Cueva-643;37;530;Cueva;Chupacabras;1093000000000;1040003000;5400650000;450;600;1500000;25
Cueva-644;392;718;Cueva;Dragón;1093000000000;1040003000;5400650000;500;850;1500000;25
Cueva-645;781;530;Cueva;Chupacabras;1093000000000;1040003000;5400650000;450;600;1500000;25
Cueva-646;436;248;Cueva;Dragón;1093000000000;1040003000;5400650000;500;850;1500000;25
Cueva-647;207;425;Cueva;Patotas;10900040000;1044000;540700000;400;400;15000000000000;25
Cueva-648;454;562;Cueva;Patotas;10900040000;1044000;540700000;400;400;15000000000000;25
Cueva-649;125;899;Cueva;Behemot;10000000000;50000;5000000;200;500;1500000;25
Cueva-650;403;71;Cueva;Leviatán;10940000;1044000;54700000;300;950;15000000000000;25
Cueva-651;469;16;Cueva;Leviatán;10940000;1044000;54700000;300;950;15000000000000;25
Cueva-652;109;802;Cueva;Leviatán;10940000;1044000;54700000;300;950;15000000000000;25
Cueva-653;439;677;Cueva;Chupacabras;1093000000000;1040003000;5400650000;450;600;1500000;25
Cueva-654;43;829;Cueva;Patotas;10900040000;1044000;540700000;400;400;15000000000000;25
Cueva-655;136;401;Cueva;Leviatán;10940000;1044000;54700000;300;950;15000000000000;25
Cueva-656;912;622;Cueva;Behemot;10000000000;50000;5000000;200;500;1500000;25
Cueva-657;373;713;Cueva;Behemot;10000000000;50000;5000000;200;500;1500000;25
Cueva-658;194;342;Cueva;Patotas;10900040000;1044000;540700000;400;400;15000000000000;25
Cueva-659;761;709;Cueva;Simurgh;1093000000;1043000;54650000;350;350;1500000;25
Cueva-660;192;409;Cueva;Behemot;10000000000;50000;5000000;200;500;1500000;25
Cueva-661;592;132;Cueva;Patotas;10900040000;1044000;540700000;400;400;15000000000000;25
Cueva-662;262;495;Cueva;Chupacabras;1093000000000;1040003000;5400650000;450;600;1500000;25
Cueva-663;927;769;Cueva;Chupacabras;1093000000000;1040003000;5400650000;450;600;1500000;25
Cueva-664;896;772;Cueva;Chupacabras;1093000000000;1040003000;5400650000;450;600;1500000;25
Cueva-665;229;327;Cueva;Patotas;10900040000;1044000;540700000;400;400;15000000000000;25
Cueva-666;380;865;Cueva;Leviatán;10940000;1044000;54700000;300;950;15000000000000;25
Cueva-667;465;814;Cueva;Leviatán;10940000;1044000;54700000;300;950;15000000000000;25
Cueva-668;26;376;Cueva;Simurgh;1093000000;1043000;54650000;350;350;1500000;25
Cueva-669;900;742;Cueva;Chupacabras;1093000000000;1040003000;5400650000;450;600;1500000;25
Cueva-670;511;790;Cueva;Patotas;10900040000;1044000;540700000;400;400;15000000000000;25
Cueva-671;797;677;Cueva;Chupacabras;1093000000000;1040003000;5400650000;450;600;1500000;25
Cueva-672;181;408;Cueva;Patotas;10900040000;1044000;540700000;400;400;15000000000000;25
Cueva-673;274;69;Cueva;Behemot;10000000000;50000;5000000;200;500;1500000;25
Cueva-674;776;981;Cueva;Chupacabras;1093000000000;1040003000;5400650000;450;600;1500000;25
Cueva-675;839;503;Cueva;Patotas;10900040000;1044000;540700000;400;400;15000000000000;25
Cueva-676;965;490;Cueva;Dragón;1093000000000;1040003000;5400650000;500;850;1500000;25
Cueva-677;568;525;Cueva;Patotas;10900040000;1044000;540700000;400;400;15000000000000;25
Cueva-678;815;545;Cueva;Dragón;1093000000000;1040003000;5400650000;500;850;1500000;25
Cueva-679;985;337;Cueva;Simurgh;1093000000;1043000;54650000;350;350;1500000;25
Cueva-680;435;907;Cueva;Dragón;1093000000000;1040003000;5400650000;500;850;1500000;25
Cueva-681;661;981;Cueva;Patotas;10900040000;1044000;540700000;400;400;15000000000000;25
Cueva-682;871;562;Cueva;Dragón;1093000000000;1040003000;5400650000;500;850;1500000;25
Cueva-683;117;765;Cueva;Dragón;1093000000000;1040003000;5400650000;500;850;1500000;25
Cueva-684;782;395;Cueva;Leviatán;10940000;1044000;54700000;300;950;15000000000000;25
Cueva-685;184;288;Cueva;Leviatán;10940000;1044000;54700000;300;950;15000000000000;25
Cueva-686;968;751;Cueva;Leviatán;10940000;1044000;54700000;300;950;15000000000000;25
Cueva-687;265;96;Cueva;Leviatán;10940000;1044000;54700000;300;950;15000000000000;25
Cueva-688;659;163;Cueva;Chupacabras;1093000000000;1040003000;5400650000;450;600;1500000;25
Cueva-689;30;202;Cueva;Simurgh;1093000000;1043000;54650000;350;350;1500000;25
Cueva-690;732;385;Cueva;Behemot;10000000000;50000;5000000;200;500;1500000;25
Cueva-691;961;492;Cueva;Simurgh;1093000000;1043000;54650000;350;350;1500000;25
Cueva-692;928;40;Cueva;Leviatán;10940000;1044000;54700000;300;950;15000000000000;25
Cueva-693;968;351;Cueva;Behemot;10000000000;50000;5000000;200;500;1500000;25
Cueva-694;221;602;Cueva;Chupacabras;1093000000000;1040003000;5400650000;450;600;1500000;25
Cueva-695;608;871;Cueva;Simurgh;1093000000;1043000;54650000;350;350;1500000;25
Cueva-696;639;459;Cueva;Simurgh;1093000000;1043000;54650000;350;350;1500000;25
Cueva-697;298;785;Cueva;Chupacabras;1093000000000;1040003000;5400650000;450;600;1500000;25
Cueva-698;710;748;Cueva;Patotas;10900040000;1044000;540700000;400;400;15000000000000;25
Cueva-699;417;922;Cueva;Patotas;10900040000;1044000;540700000;400;400;15000000000000;25
Cueva-700;872;819;Cueva;Simurgh;1093000000;1043000;54650000;350;350;1500000;25
Cueva-701;321;280;Cueva;Chupacabras;1093000000000;1040003000;5400650000;450;600;1500000;25
Cueva-702;389;195;Cueva;Patotas;10900040000;1044000;540700000;400;400;15000000000000;25
Cueva-703;68;588;Cueva;Leviatán;10940000;1044000;54700000;300;950;15000000000000;25
Cueva-704;453;826;Cueva;Simurgh;1093000000;1043000;54650000;350;350;1500000;25
Cueva-705;241;696;Cueva;Dragón;1093000000000;1040003000;5400650000;500;850;1500000;25
Cueva-706;214;562;Cueva;Simurgh;1093000000;1043000;54650000;350;350;1500000;25
Cueva-707;652;425;Cueva;Patotas;10900040000;1044000;540700000;400;400;15000000000000;25
Cueva-708;376;103;Cueva;Leviatán;10940000;1044000;54700000;300;950;15000000000000;25
Cueva-709;793;373;Cueva;Patotas;10900040000;1044000;540700000;400;400;15000000000000;25
Cueva-710;168;702;Cueva;Simurgh;1093000000;1043000;54650000;350;350;1500000;25
Cueva-711;186;747;Cueva;Leviatán;10940000;1044000;54700000;300;950;15000000000000;25
Cueva-712;891;261;Cueva;Chupacabras;1093000000000;1040003000;5400650000;450;600;1500000;25
Cueva-713;789;668;Cueva;Chupacabras;1093000000000;1040003000;5400650000;450;600;1500000;25
Cueva-714;116;292;Cueva;Patotas;10900040000;1044000;540700000;400;400;15000000000000;25
Cueva-715;449;581;Cueva;Behemot;10000000000;50000;5000000;200;500;1500000;25
Cueva-716;78;665;Cueva;Dragón;1093000000000;1040003000;5400650000;500;850;1500000;25
Cueva-717;282;324;Cueva;Dragón;1093000000000;1040003000;5400650000;500;850;1500000;25
Cueva-718;136;90;Cueva;Behemot;10000000000;50000;5000000;200;500;1500000;25
Cueva-719;587;551;Cueva;Chupacabras;1093000000000;1040003000;5400650000;450;600;1500000;25
Cueva-720;113;888;Cueva;Dragón;1093000000000;1040003000;5400650000;500;850;1500000;25
Cueva-721;365;587;Cueva;Simurgh;1093000000;1043000;54650000;350;350;1500000;25
Cueva-722;456;607;Cueva;Patotas;10900040000;1044000;540700000;400;400;15000000000000;25
Cueva-723;331;445;Cueva;Patotas;10900040000;1044000;540700000;400;400;15000000000000;25
Cueva-724;989;302;Cueva;Behemot;10000000000;50000;5000000;200;500;1500000;25
Cueva-725;532;862;Cueva;Leviatán;10940000;1044000;54700000;300;950;15000000000000;25
Cueva-726;464;328;Cueva;Patotas;10900040000;1044000;540700000;400;400;15000000000000;25
Cueva-727;470;798;Cueva;Leviatán;10940000;1044000;54700000;300;950;15000000000000;25
Cueva-728;354;187;Cueva;Chupacabras;1093000000000;1040003000;5400650000;450;600;1500000;25
Cueva-729;220;861;Cueva;Dragón;1093000000000;1040003000;5400650000;500;850;1500000;25
Cueva-730;396;440;Cueva;Chupacabras;1093000000000;1040003000;5400650000;450;600;1500000;25
Cueva-731;98;508;Cueva;Leviatán;10940000;1044000;54700000;300;950;15000000000000;25
Cueva-732;980;82;Cueva;Patotas;10900040000;1044000;540700000;400;400;15000000000000;25
Cueva-733;646;66;Cueva;Dragón;1093000000000;1040003000;5400650000;500;850;1500000;25
Cueva-734;49;741;Cueva;Behemot;10000000000;50000;5000000;200;500;1500000;25
Cueva-735;895;114;Cueva;Patotas;10900040000;1044000;540700000;400;400;15000000000000;25
Cueva-736;318;139;Cueva;Chupacabras;1093000000000;1040003000;5400650000;450;600;1500000;25
Cueva-737;578;834;Cueva;Leviatán;10940000;1044000;54700000;300;950;15000000000000;25
Cueva-738;835;914;Cueva;Chupacabras;1093000000000;1040003000;5400650000;450;600;1500000;25
Cueva-739;51;414;Cueva;Patotas;10900040000;1044000;540700000;400;400;15000000000000;25
Cueva-740;450;914;Cueva;Simurgh;1093000000;1043000;54650000;350;350;1500000;25
Cueva-741;990;132;Cueva;Dragón;1093000000000;1040003000;5400650000;500;850;1500000;25
Cueva-742;105;242;Cueva;Dragón;1093000000000;1040003000;5400650000;500;850;1500000;25
Cueva-743;61;733;Cueva;Chupacabras;1093000000000;1040003000;5400650000;450;600;1500000;25
Cueva-744;377;435;Cueva;Chupacabras;1093000000000;1040003000;5400650000;450;600;1500000;25
Cueva-745;387;229;Cueva;Patotas;10900040000;1044000;540700000;400;400;15000000000000;25
Cueva-746;841;161;Cueva;Simurgh;1093000000;1043000;54650000;350;350;1500000;25
Cueva-747;247;344;Cueva;Chupacabras;1093000000000;1040003000;5400650000;450;600;1500000;25
Cueva-748;52;486;Cueva;Dragón;1093000000000;1040003000;5400650000;500;850;1500000;25
Cueva-749;292;733;Cueva;Behemot;10000000000;50000;5000000;200;500;1500000;25
Cueva-750;813;99;Cueva;Simurgh;1093000000;1043000;54650000;350;350;1500000;25
Cueva-751;948;809;Cueva;Simurgh;1093000000;1043000;54650000;350;350;1500000;25
Cueva-752;176;320;Cueva;Behemot;10000000000;50000;5000000;200;500;1500000;25
Cueva-753;877;120;Cueva;Leviatán;10940000;1044000;54700000;300;950;15000000000000;25
Cueva-754;560;413;Cueva;Behemot;10000000000;50000;5000000;200;500;1500000;25
Cueva-755;755;94;Cueva;Simurgh;1093000000;1043000;54650000;350;350;1500000;25
Cueva-756;140;226;Cueva;Simurgh;1093000000;1043000;54650000;350;350;1500000;25
Cueva-757;666;403;Cueva;Patotas;10900040000;1044000;540700000;400;400;15000000000000;25
Cueva-758;289;843;Cueva;Patotas;10900040000;1044000;540700000;400;400;15000000000000;25
Cueva-759;190;730;Cueva;Behemot;10000000000;50000;5000000;200;500;1500000;25
Cueva-760;433;964;Cueva;Leviatán;10940000;1044000;54700000;300;950;15000000000000;25
Cueva-761;339;444;Cueva;Dragón;1093000000000;1040003000;5400650000;500;850;1500000;25
Cueva-762;876;905;Cueva;Dragón;1093000000000;1040003000;5400650000;500;850;1500000;25
Cueva-763;175;458;Cueva;Leviatán;10940000;1044000;54700000;300;950;15000000000000;25
Cueva-764;239;851;Cueva;Dragón;1093000000000;1040003000;5400650000;500;850;1500000;25
Cueva-765;13;307;Cueva;Chupacabras;1093000000000;1040003000;5400650000;450;600;1500000;25
Cueva-766;103;838;Cueva;Behemot;10000000000;50000;5000000;200;500;1500000;25
Cueva-767;671;792;Cueva;Leviatán;10940000;1044000;54700000;300;950;15000000000000;25
Cueva-768;480;29;Cueva;Patotas;10900040000;1044000;540700000;400;400;15000000000000;25
Cueva-769;772;39;Cueva;Behemot;10000000000;50000;5000000;200;500;1500000;25
Cueva-770;918;749;Cueva;Simurgh;1093000000;1043000;54650000;350;350;1500000;25
Cueva-771;119;297;Cueva;Simurgh;1093000000;1043000;54650000;350;350;1500000;25
Cueva-772;821;807;Cueva;Leviatán;10940000;1044000;54700000;300;950;15000000000000;25
Cueva-773;4;823;Cueva;Chupacabras;1093000000000;1040003000;5400650000;450;600;1500000;25
Cueva-774;210;415;Cueva;Dragón;1093000000000;1040003000;5400650000;500;850;1500000;25
Cueva-775;488;289;Cueva;Patotas;10900040000;1044000;540700000;400;400;15000000000000;25
Cueva-776;768;990;Cueva;Patotas;10900040000;1044000;540700000;400;400;15000000000000;25
Cueva-777;735;813;Cueva;Patotas;10900040000;1044000;540700000;400;400;15000000000000;25
Cueva-778;198;41;Cueva;Patotas;10900040000;1044000;540700000;400;400;15000000000000;25
Cueva-779;139;620;Cueva;Patotas;10900040000;1044000;540700000;400;400;15000000000000;25
Cueva-780;640;395;Cueva;Leviatán;10940000;1044000;54700000;300;950;15000000000000;25
Cueva-781;228;725;Cueva;Patotas;10900040000;1044000;540700000;400;400;15000000000000;25
Cueva-782;438;544;Cueva;Leviatán;10940000;1044000;54700000;300;950;15000000000000;25
Cueva-783;895;374;Cueva;Dragón;1093000000000;1040003000;5400650000;500;850;1500000;25
Cueva-784;101;364;Cueva;Patotas;10900040000;1044000;540700000;400;400;15000000000000;25
Cueva-785;281;560;Cueva;Patotas;10900040000;1044000;540700000;400;400;15000000000000;25
Cueva-786;955;672;Cueva;Simurgh;1093000000;1043000;54650000;350;350;1500000;25
Cueva-787;619;448;Cueva;Dragón;1093000000000;1040003000;5400650000;500;850;1500000;25
Cueva-788;255;944;Cueva;Behemot;10000000000;50000;5000000;200;500;1500000;25
Cueva-789;679;359;Cueva;Dragón;1093000000000;1040003000;5400650000;500;850;1500000;25
Cueva-790;907;604;Cueva;Behemot;10000000000;50000;5000000;200;500;1500000;25
Cueva-791;175;844;Cueva;Chupacabras;1093000000000;1040003000;5400650000;450;600;1500000;25
Cueva-792;805;355;Cueva;Behemot;10000000000;50000;5000000;200;500;1500000;25
Cueva-793;18;613;Cueva;Chupacabras;1093000000000;1040003000;5400650000;450;600;1500000;25
Cueva-794;129;221;Cueva;Patotas;10900040000;1044000;540700000;400;400;15000000000000;25
Cueva-795;329;484;Cueva;Simurgh;1093000000;1043000;54650000;350;350;1500000;25
Cueva-796;391;468;Cueva;Simurgh;1093000000;1043000;54650000;350;350;1500000;25
Cueva-797;932;297;Cueva;Patotas;10900040000;1044000;540700000;400;400;15000000000000;25
Cueva-798;992;437;Cueva;Simurgh;1093000000;1043000;54650000;350;350;1500000;25
Cueva-799;831;996;Cueva;Chupacabras;1093000000000;1040003000;5400650000;450;600;1500000;25
Cueva-800;163;964;Cueva;Patotas;10900040000;1044000;540700000;400;400;15000000000000;25
Cueva-801;940;18;Cueva;Simurgh;1093000000;1043000;54650000;350;350;1500000;25
Cueva-802;845;665;Cueva;Patotas;10900040000;1044000;540700000;400;400;15000000000000;25
Cueva-803;566;176;Cueva;Leviatán;10940000;1044000;54700000;300;950;15000000000000;25
Cueva-804;602;535;Cueva;Leviatán;10940000;1044000;54700000;300;950;15000000000000;25
Cueva-805;971;908;Cueva;Patotas;10900040000;1044000;540700000;400;400;15000000000000;25
Cueva-806;70;98;Cueva;Leviatán;10940000;1044000;54700000;300;950;15000000000000;25
Cueva-807;883;130;Cueva;Patotas;10900040000;1044000;540700000;400;400;15000000000000;25
Cueva-808;41;867;Cueva;Dragón;1093000000000;1040003000;5400650000;500;850;1500000;25
Cueva-809;289;941;Cueva;Patotas;10900040000;1044000;540700000;400;400;15000000000000;25
Cueva-810;995;609;Cueva;Simurgh;1093000000;1043000;54650000;350;350;1500000;25
Cueva-811;296;837;Cueva;Patotas;10900040000;1044000;540700000;400;400;15000000000000;25
Cueva-812;44;216;Cueva;Chupacabras;1093000000000;1040003000;5400650000;450;600;1500000;25
Cueva-813;684;842;Cueva;Patotas;10900040000;1044000;540700000;400;400;15000000000000;25
Cueva-814;384;968;Cueva;Simurgh;1093000000;1043000;54650000;350;350;1500000;25
Cueva-815;513;57;Cueva;Patotas;10900040000;1044000;540700000;400;400;15000000000000;25
Cueva-816;647;524;Cueva;Leviatán;10940000;1044000;54700000;300;950;15000000000000;25
Cueva-817;811;766;Cueva;Chupacabras;1093000000000;1040003000;5400650000;450;600;1500000;25
Cueva-818;538;617;Cueva;Patotas;10900040000;1044000;540700000;400;400;15000000000000;25
Cueva-819;464;439;Cueva;Leviatán;10940000;1044000;54700000;300;950;15000000000000;25
Cueva-820;395;330;Cueva;Leviatán;10940000;1044000;54700000;300;950;15000000000000;25
Cueva-821;4;18;Cueva;Behemot;10000000000;50000;5000000;200;500;1500000;25
Cueva-822;473;240;Cueva;Chupacabras;1093000000000;1040003000;5400650000;450;600;1500000;25
Cueva-823;940;795;Cueva;Dragón;1093000000000;1040003000;5400650000;500;850;1500000;25
Cueva-824;994;595;Cueva;Behemot;10000000000;50000;5000000;200;500;1500000;25
Cueva-825;390;480;Cueva;Patotas;10900040000;1044000;540700000;400;400;15000000000000;25
Cueva-826;783;393;Cueva;Dragón;1093000000000;1040003000;5400650000;500;850;1500000;25
Cueva-827;429;81;Cueva;Chupacabras;1093000000000;1040003000;5400650000;450;600;1500000;25
Cueva-828;940;395;Cueva;Behemot;10000000000;50000;5000000;200;500;1500000;25
Cueva-829;723;537;Cueva;Patotas;10900040000;1044000;540700000;400;400;15000000000000;25
Cueva-830;954;302;Cueva;Simurgh;1093000000;1043000;54650000;350;350;1500000;25
Cueva-831;281;164;Cueva;Leviatán;10940000;1044000;54700000;300;950;15000000000000;25
Cueva-832;846;360;Cueva;Simurgh;1093000000;1043000;54650000;350;350;1500000;25
Cueva-833;687;196;Cueva;Dragón;1093000000000;1040003000;5400650000;500;850;1500000;25
Cueva-834;600;704;Cueva;Chupacabras;1093000000000;1040003000;5400650000;450;600;1500000;25
Cueva-835;884;472;Cueva;Patotas;10900040000;1044000;540700000;400;400;15000000000000;25
Cueva-836;53;315;Cueva;Patotas;10900040000;1044000;540700000;400;400;15000000000000;25
Cueva-837;329;506;Cueva;Patotas;10900040000;1044000;540700000;400;400;15000000000000;25
Cueva-838;217;930;Cueva;Dragón;1093000000000;1040003000;5400650000;500;850;1500000;25
Cueva-839;84;806;Cueva;Patotas;10900040000;1044000;540700000;400;400;15000000000000;25
Cueva-840;854;62;Cueva;Leviatán;10940000;1044000;54700000;300;950;15000000000000;25
Cueva-841;366;793;Cueva;Behemot;10000000000;50000;5000000;200;500;1500000;25
Cueva-842;971;220;Cueva;Leviatán;10940000;1044000;54700000;300;950;15000000000000;25
Cueva-843;285;957;Cueva;Simurgh;1093000000;1043000;54650000;350;350;1500000;25
Cueva-844;202;941;Cueva;Dragón;1093000000000;1040003000;5400650000;500;850;1500000;25
Cueva-845;575;638;Cueva;Dragón;1093000000000;1040003000;5400650000;500;850;1500000;25
Cueva-846;920;574;Cueva;Chupacabras;1093000000000;1040003000;5400650000;450;600;1500000;25
Cueva-847;163;312;Cueva;Behemot;10000000000;50000;5000000;200;500;1500000;25
Cueva-848;539;819;Cueva;Chupacabras;1093000000000;1040003000;5400650000;450;600;1500000;25
Cueva-849;439;234;Cueva;Patotas;10900040000;1044000;540700000;400;400;15000000000000;25
Cueva-850;418;449;Cueva;Chupacabras;1093000000000;1040003000;5400650000;450;600;1500000;25
Cueva-851;425;964;Cueva;Simurgh;1093000000;1043000;54650000;350;350;1500000;25
Cueva-852;107;398;Cueva;Patotas;10900040000;1044000;540700000;400;400;15000000000000;25
Cueva-853;520;567;Cueva;Behemot;10000000000;50000;5000000;200;500;1500000;25
Cueva-854;837;423;Cueva;Simurgh;1093000000;1043000;54650000;350;350;1500000;25
Cueva-855;173;105;Cueva;Patotas;10900040000;1044000;540700000;400;400;15000000000000;25
Cueva-856;770;95;Cueva;Simurgh;1093000000;1043000;54650000;350;350;1500000;25
Cueva-857;730;962;Cueva;Chupacabras;1093000000000;1040003000;5400650000;450;600;1500000;25
Cueva-858;951;265;Cueva;Leviatán;10940000;1044000;54700000;300;950;15000000000000;25
Cueva-859;841;393;Cueva;Dragón;1093000000000;1040003000;5400650000;500;850;1500000;25
Cueva-860;956;469;Cueva;Behemot;10000000000;50000;5000000;200;500;1500000;25
Cueva-861;942;961;Cueva;Behemot;10000000000;50000;5000000;200;500;1500000;25
Cueva-862;455;852;Cueva;Chupacabras;1093000000000;1040003000;5400650000;450;600;1500000;25
Cueva-863;401;890;Cueva;Dragón;1093000000000;1040003000;5400650000;500;850;1500000;25
Cueva-864;447;857;Cueva;Simurgh;1093000000;1043000;54650000;350;350;1500000;25
Cueva-865;577;292;Cueva;Leviatán;10940000;1044000;54700000;300;950;15000000000000;25
Cueva-866;577;719;Cueva;Behemot;10000000000;50000;5000000;200;500;1500000;25
Cueva-867;930;596;Cueva;Dragón;1093000000000;1040003000;5400650000;500;850;1500000;25
Cueva-868;210;526;Cueva;Patotas;10900040000;1044000;540700000;400;400;15000000000000;25
Cueva-869;512;986;Cueva;Chupacabras;1093000000000;1040003000;5400650000;450;600;1500000;25
Cueva-870;161;661;Cueva;Dragón;1093000000000;1040003000;5400650000;500;850;1500000;25
Cueva-871;557;472;Cueva;Behemot;10000000000;50000;5000000;200;500;1500000;25
Cueva-872;825;561;Cueva;Leviatán;10940000;1044000;54700000;300;950;15000000000000;25
Cueva-873;872;84;Cueva;Leviatán;10940000;1044000;54700000;300;950;15000000000000;25
Cueva-874;218;615;Cueva;Dragón;1093000000000;1040003000;5400650000;500;850;1500000;25
Cueva-875;466;70;Cueva;Patotas;10900040000;1044000;540700000;400;400;15000000000000;25
Cueva-876;259;671;Cueva;Chupacabras;1093000000000;1040003000;5400650000;450;600;1500000;25
Cueva-877;343;503;Cueva;Dragón;1093000000000;1040003000;5400650000;500;850;1500000;25
Cueva-878;764;923;Cueva;Leviatán;10940000;1044000;54700000;300;950;15000000000000;25
Cueva-879;495;789;Cueva;Leviatán;10940000;1044000;54700000;300;950;15000000000000;25
Cueva-880;794;457;Cueva;Dragón;1093000000000;1040003000;5400650000;500;850;1500000;25
Cueva-881;98;973;Cueva;Leviatán;10940000;1044000;54700000;300;950;15000000000000;25
Cueva-882;550;972;Cueva;Leviatán;10940000;1044000;54700000;300;950;15000000000000;25
Cueva-883;619;577;Cueva;Simurgh;1093000000;1043000;54650000;350;350;1500000;25
Cueva-884;159;849;Cueva;Dragón;1093000000000;1040003000;5400650000;500;850;1500000;25
Cueva-885;350;151;Cueva;Chupacabras;1093000000000;1040003000;5400650000;450;600;1500000;25
Cueva-886;530;347;Cueva;Chupacabras;1093000000000;1040003000;5400650000;450;600;1500000;25
Cueva-887;720;489;Cueva;Simurgh;1093000000;1043000;54650000;350;350;1500000;25
Cueva-888;338;424;Cueva;Leviatán;10940000;1044000;54700000;300;950;15000000000000;25
Cueva-889;627;536;Cueva;Leviatán;10940000;1044000;54700000;300;950;15000000000000;25
Cueva-890;595;238;Cueva;Leviatán;10940000;1044000;54700000;300;950;15000000000000;25
Cueva-891;902;237;Cueva;Behemot;10000000000;50000;5000000;200;500;1500000;25
Cueva-892;427;7;Cueva;Simurgh;1093000000;1043000;54650000;350;350;1500000;25
Cueva-893;582;128;Cueva;Chupacabras;1093000000000;1040003000;5400650000;450;600;1500000;25
Cueva-894;465;784;Cueva;Leviatán;10940000;1044000;54700000;300;950;15000000000000;25
Cueva-895;473;886;Cueva;Patotas;10900040000;1044000;540700000;400;400;15000000000000;25
Cueva-896;312;226;Cueva;Dragón;1093000000000;1040003000;5400650000;500;850;1500000;25
Cueva-897;206;124;Cueva;Dragón;1093000000000;1040003000;5400650000;500;850;1500000;25
Cueva-898;912;686;Cueva;Leviatán;10940000;1044000;54700000;300;950;15000000000000;25
Cueva-899;442;508;Cueva;Dragón;1093000000000;1040003000;5400650000;500;850;1500000;25
Cueva-900;617;271;Cueva;Simurgh;1093000000;1043000;54650000;350;350;1500000;25
Cueva-901;786;52;Cueva;Patotas;10900040000;1044000;540700000;400;400;15000000000000;25
Cueva-902;230;765;Cueva;Simurgh;1093000000;1043000;54650000;350;350;1500000;25
Cueva-903;421;961;Cueva;Behemot;10000000000;50000;5000000;200;500;1500000;25
Cueva-904;281;145;Cueva;Chupacabras;1093000000000;1040003000;5400650000;450;600;1500000;25
Cueva-905;538;234;Cueva;Dragón;1093000000000;1040003000;5400650000;500;850;1500000;25
Cueva-906;52;331;Cueva;Patotas;10900040000;1044000;540700000;400;400;15000000000000;25
Cueva-907;344;997;Cueva;Patotas;10900040000;1044000;540700000;400;400;15000000000000;25
